,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
7002,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,3,26,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7004,,1,1,1,1,3,0,0,0,0,0,0,0,0,1,2022,3,26,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7005,,1,1,1,1,4,0,0,0,0,1,1,0,0,0,2022,3,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7007,,1,1,0,1,5,0,0,0,0,0,0,0,1,0,2022,3,26,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7008,,1,1,0,1,4,0,0,0,0,0,1,0,0,0,2022,3,26,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7012,,0,1,1,1,2,0,0,0,0,0,0,0,1,0,2022,3,27,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7015,,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2022,3,27,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,,0,1,1,3,2,1,0,0,0,0,0,0,0,1,2022,3,28,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7030,,1,1,1,2,4,1,0,0,0,0,0,0,0,1,2022,3,28,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7031,,0,0,0,1,7,0,0,0,0,1,1,0,0,0,2022,3,28,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7043,,1,1,1,3,4,0,0,0,0,0,0,0,1,0,2022,3,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7044,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2022,3,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,,1,1,0,3,3,0,0,1,0,0,0,1,0,0,2022,3,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7057,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2022,3,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7060,,1,1,1,3,3,0,0,0,0,0,0,0,1,0,2022,3,31,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,,1,1,1,1,3,0,0,0,0,0,1,0,0,0,2022,3,31,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,,0,1,0,1,4,0,0,1,0,0,0,0,1,0,2022,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7067,,0,1,1,1,1,1,0,0,0,0,1,0,0,0,2022,4,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7082,,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2022,4,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2022,4,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7105,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,4,5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7106,,1,1,1,2,2,0,0,0,0,0,0,1,0,0,2022,4,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7108,,1,1,1,4,1,1,0,0,0,0,1,0,0,0,2022,4,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7115,,1,1,1,4,1,1,0,0,0,0,0,1,0,0,2022,4,6,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7123,,1,1,0,2,1,0,0,1,0,0,0,1,0,0,2022,4,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7144,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,4,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7146,,0,1,0,2,4,0,0,0,0,0,0,0,1,0,2022,4,8,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7147,,0,1,0,2,2,1,0,0,0,0,0,0,1,0,2022,4,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7149,,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2022,4,9,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7155,,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,4,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7159,,1,1,1,1,2,1,0,0,0,0,1,0,0,0,2022,4,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7164,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2022,4,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7165,,1,1,0,2,1,0,0,0,0,1,1,0,0,0,2022,4,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7168,,1,1,1,1,2,0,0,1,0,0,1,0,0,0,2022,4,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7170,,1,1,0,1,5,0,0,1,0,0,1,0,0,0,2022,4,11,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7173,,1,1,0,3,2,1,0,0,0,0,0,0,1,0,2022,4,11,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7182,,0,1,1,3,6,1,0,0,0,0,0,0,1,0,2022,4,12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7183,,0,1,0,1,5,0,0,1,0,0,0,1,0,0,2022,4,12,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2022,4,12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7185,,0,1,0,1,4,1,0,0,0,0,0,0,1,0,2022,4,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,,0,0,0,2,1,1,0,0,0,0,0,0,1,0,2022,4,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7195,,1,1,1,1,4,0,0,1,0,0,0,0,1,0,2022,4,13,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7196,,0,1,0,2,1,0,0,0,0,0,1,0,0,0,2022,4,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7200,,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2022,4,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7202,,1,1,0,2,3,1,0,0,0,0,0,0,1,0,2022,4,14,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,,0,1,0,2,3,0,1,0,0,0,1,0,0,0,2022,4,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7206,,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2022,4,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7209,,1,1,0,2,3,0,0,1,0,0,0,0,1,0,2022,4,15,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7213,,0,0,0,2,2,1,0,0,0,0,0,0,1,0,2022,4,15,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7225,,0,0,0,1,4,0,0,0,0,0,1,0,0,0,2022,4,16,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7228,,1,1,1,2,1,0,0,0,0,1,1,0,0,0,2022,4,16,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7230,,1,1,1,4,4,0,0,0,0,0,1,0,0,0,2022,4,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7239,,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2022,4,17,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7240,,1,1,1,1,4,0,0,0,0,0,1,0,0,0,2022,4,17,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7244,,0,0,0,1,4,0,0,1,0,0,0,0,1,0,2022,4,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7255,,0,0,0,1,5,0,0,0,0,0,0,1,0,0,2022,4,18,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7262,,1,1,1,3,1,0,0,0,0,0,0,0,1,0,2022,4,18,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7268,,0,1,0,1,5,0,0,0,0,0,0,0,1,0,2022,4,19,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7271,,0,0,0,1,3,1,0,0,0,0,0,0,1,0,2022,4,19,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7276,,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2022,4,19,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7280,,1,1,0,1,3,1,0,0,0,0,0,0,1,0,2022,4,19,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,,0,0,0,1,5,0,0,1,0,0,0,0,1,0,2022,4,20,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7291,,1,1,1,2,1,1,0,0,0,0,1,0,0,0,2022,4,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7300,,0,0,0,2,4,0,0,1,0,0,0,0,1,0,2022,4,21,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7305,,0,0,0,2,3,0,1,0,0,0,0,0,1,0,2022,4,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7312,,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2022,4,21,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7314,,0,1,0,1,4,1,0,0,0,0,1,0,0,0,2022,4,21,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2022,4,21,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7320,,0,1,1,1,1,0,0,0,0,0,1,0,0,0,2022,4,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7335,,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2022,4,23,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7336,,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2022,4,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,,0,0,0,3,1,0,0,0,0,0,0,0,1,0,2022,4,23,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7341,,1,0,1,1,4,0,0,0,0,0,0,1,0,0,2022,4,23,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7343,,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2022,4,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,,0,1,0,1,3,0,1,0,0,0,0,0,1,0,2022,4,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7350,,1,1,1,3,2,0,0,0,0,0,0,0,0,1,2022,4,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7352,,1,1,0,1,2,0,0,0,0,0,0,1,0,0,2022,4,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7353,,1,1,0,2,2,0,0,0,0,1,1,0,0,0,2022,4,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7354,,1,1,0,1,4,0,0,0,0,1,0,1,0,0,2022,4,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7372,,0,1,0,2,3,0,0,0,0,0,0,0,1,0,2022,4,25,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7383,,0,1,1,3,2,0,0,0,0,0,0,0,0,1,2022,4,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7388,,1,1,0,2,2,1,0,0,0,0,0,1,0,0,2022,4,27,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,,1,1,1,4,3,1,0,0,0,0,1,0,0,0,2022,4,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7391,,0,0,1,1,1,0,0,1,0,0,0,0,0,1,2022,4,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7392,,0,1,0,2,3,1,0,0,0,0,0,0,0,1,2022,4,27,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7405,,1,1,0,1,4,1,0,0,0,0,0,0,1,0,2022,4,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2022,4,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7416,,0,1,0,1,4,0,1,0,0,0,0,0,1,0,2022,4,29,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7427,,0,1,0,1,4,0,1,0,0,0,0,0,1,0,2022,5,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7431,,0,1,0,1,4,1,0,0,0,0,0,0,0,1,2022,5,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7433,,1,1,1,1,4,0,0,0,0,0,0,0,0,1,2022,5,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7437,,0,1,1,1,5,0,0,0,0,0,0,0,1,0,2022,5,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7438,,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2022,5,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7440,,1,1,1,3,2,1,0,0,0,0,0,0,0,1,2022,5,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,,0,0,0,2,3,1,0,0,0,0,0,1,0,0,2022,5,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7458,,0,1,0,2,1,0,1,0,0,0,0,0,1,0,2022,5,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7468,,1,1,1,1,4,0,0,0,0,0,0,0,0,1,2022,5,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7469,,1,1,0,1,3,0,0,0,0,0,0,1,0,0,2022,5,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7477,,0,1,0,1,4,1,0,0,0,0,0,0,0,1,2022,5,5,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7479,,1,1,1,2,3,0,0,0,0,0,0,0,1,0,2022,5,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7480,,1,1,0,3,2,0,0,0,0,0,0,1,0,0,2022,5,5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7485,,1,1,1,3,3,1,0,0,0,0,1,0,0,0,2022,5,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7492,,1,1,0,2,2,0,0,0,0,0,0,0,1,0,2022,5,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7496,,0,1,0,2,5,1,0,0,0,0,0,0,1,0,2022,5,7,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7498,,0,1,0,1,2,0,1,0,0,0,0,0,1,0,2022,5,7,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7502,,0,0,1,1,2,0,0,0,0,1,0,0,0,1,2022,5,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7505,,0,0,0,2,4,0,0,0,0,0,0,0,1,0,2022,5,8,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7513,,1,1,1,2,5,0,0,0,0,0,0,0,1,0,2022,5,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7517,,0,1,0,1,5,1,0,0,0,0,1,0,0,0,2022,5,9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7518,,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2022,5,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,,1,1,1,3,2,0,0,0,0,0,0,0,1,0,2022,5,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7529,,1,1,1,3,2,1,0,0,0,0,0,0,1,0,2022,5,10,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,,1,1,0,2,2,1,0,0,0,0,0,1,0,0,2022,5,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,,0,1,1,2,6,0,0,0,0,0,0,0,1,0,2022,5,11,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7540,,0,0,0,1,5,0,0,1,0,0,0,0,1,0,2022,5,11,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7548,,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2022,5,12,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7549,,1,1,1,1,1,1,0,0,0,0,1,0,0,0,2022,5,12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,,0,1,1,3,1,0,1,0,0,0,0,0,1,0,2022,5,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7552,,1,1,1,2,5,0,1,0,0,0,0,0,1,0,2022,5,12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7553,,1,1,1,2,3,1,0,0,0,0,0,0,1,0,2022,5,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,,1,1,0,4,3,1,0,0,0,0,0,0,1,0,2022,5,12,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7563,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2022,5,12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7569,,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2022,5,13,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7571,,1,1,1,1,5,0,0,1,0,0,0,0,1,0,2022,5,13,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7573,,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2022,5,14,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,,1,1,1,3,2,0,0,1,0,0,0,0,0,1,2022,5,15,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7583,,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2022,5,15,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7585,,0,1,1,2,3,1,0,0,0,0,0,0,1,0,2022,5,15,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7591,,1,1,1,1,2,0,0,0,0,0,1,0,0,0,2022,5,16,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7594,,0,1,1,3,1,0,0,0,0,0,0,0,1,0,2022,5,16,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7597,,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2022,5,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2022,5,17,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7616,,1,1,1,2,4,1,0,0,0,0,0,0,1,0,2022,5,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2022,5,18,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7637,,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2022,5,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7641,,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2022,5,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7646,,0,1,1,2,2,1,0,0,0,0,0,0,1,0,2022,5,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7652,,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2022,5,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,,0,0,0,1,3,1,0,0,0,0,0,1,0,0,2022,5,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7677,,1,1,1,1,2,1,0,0,0,0,1,0,0,0,2022,5,23,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
