,fecha,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
132,2021-01-02,3 meses,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2021,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,2021-01-03,3 meses,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2021,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2021-01-03,3 meses,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2021,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2021-01-03,Más de 1 año,1,0,1,1,4,0,0,1,0,0,0,0,1,0,2021,1,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,2021-01-03,,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,1,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137,2021-01-03,,1,1,1,2,4,1,0,0,0,0,0,1,0,0,2021,1,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,2021-01-04,Más de 1 año,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2021,1,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2021-01-04,,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2021,1,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2021-01-04,Más de 1 año,0,0,0,1,5,1,0,0,0,0,1,0,0,0,2021,1,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,2021-01-04,Más de 1 año,0,0,0,3,2,0,0,0,0,0,1,0,0,0,2021,1,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,2021-01-04,,1,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,1,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,2021-01-04,1 año,1,1,1,2,4,0,0,1,0,0,0,1,0,0,2021,1,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2021-01-04,3 meses,1,1,0,1,1,0,0,1,0,0,0,0,1,0,2021,1,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,2021-01-04,,1,1,0,3,3,0,0,0,0,0,1,0,0,0,2021,1,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,2021-01-04,6 meses,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2021,1,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2021-01-04,,1,1,0,1,6,0,0,0,0,0,1,0,0,0,2021,1,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,2021-01-05,Más de 1 año,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2021,1,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,2021-01-05,,0,0,0,1,3,0,0,1,0,0,0,0,1,0,2021,1,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,2021-01-05,6 meses,1,1,1,1,2,1,0,0,0,0,0,1,0,0,2021,1,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,2021-01-05,,1,1,1,2,4,1,0,0,0,0,0,0,0,1,2021,1,5,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2021-01-05,6 meses,0,1,1,1,2,0,0,0,0,0,1,0,0,0,2021,1,5,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,2021-01-05,3 meses,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2021,1,5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2021-01-06,3 meses,1,1,1,1,3,1,0,0,0,0,0,0,1,0,2021,1,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2021-01-06,,0,1,1,1,3,0,0,1,0,0,0,0,0,1,2021,1,6,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,2021-01-06,6 meses,0,1,0,2,2,1,0,0,0,0,0,1,0,0,2021,1,6,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,2021-01-07,,1,1,1,1,3,0,0,0,0,0,0,0,0,1,2021,1,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2021-01-07,Más de 1 año,1,1,0,3,3,0,0,0,0,0,0,0,0,1,2021,1,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2021-01-07,,1,1,1,1,3,1,0,0,0,0,0,0,1,0,2021,1,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,2021-01-07,6 meses,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,2021-01-08,,1,1,1,2,2,0,0,0,0,0,0,0,0,1,2021,1,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,2021-01-09,6 meses,0,0,1,2,7,1,0,0,0,0,0,0,1,0,2021,1,9,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
163,2021-01-09,3 meses,1,1,1,2,2,0,0,0,0,1,0,0,1,0,2021,1,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164,2021-01-09,1 año,1,1,0,1,5,1,0,0,0,0,0,0,1,0,2021,1,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2021-01-09,3 meses,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2021,1,9,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2021-01-09,3 meses,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2021,1,9,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2021-01-09,1 año,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,1,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2021-01-10,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2021,1,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2021-01-11,1 año,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2021,1,11,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2021-01-11,6 meses,1,1,1,1,2,0,0,0,0,1,1,0,0,0,2021,1,11,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2021-01-11,Más de 1 año,0,0,0,1,3,0,0,0,0,1,0,0,1,0,2021,1,11,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2021-01-12,3 meses,0,0,0,1,2,1,0,0,0,0,1,0,0,0,2021,1,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2021-01-12,3 meses,0,0,1,1,1,1,0,0,0,0,1,0,0,0,2021,1,12,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,2021-01-12,,1,1,0,1,3,0,0,0,0,0,0,0,1,0,2021,1,12,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175,2021-01-12,1 año,1,1,1,3,4,1,0,0,0,0,0,1,0,0,2021,1,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,2021-01-12,,0,0,0,2,1,1,0,0,0,0,0,0,1,0,2021,1,12,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,2021-01-12,6 meses,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2021,1,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2021-01-12,3 meses,0,1,0,2,1,1,0,0,0,0,0,1,0,0,2021,1,12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,2021-01-12,3 meses,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2021,1,12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2021-01-12,6 meses,1,1,1,1,4,0,0,0,0,1,0,0,1,0,2021,1,12,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2021-01-13,Más de 1 año,1,1,1,3,5,1,0,0,0,0,1,0,0,0,2021,1,13,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
182,2021-01-13,Más de 1 año,1,1,1,2,4,1,0,0,0,0,1,0,0,0,2021,1,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,2021-01-13,6 meses,0,0,0,1,3,0,0,0,0,0,1,0,0,0,2021,1,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2021-01-13,3 meses,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2021,1,13,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2021-01-13,6 meses,1,1,1,3,3,1,0,0,0,0,1,0,0,0,2021,1,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186,2021-01-13,1 año,1,1,0,1,6,0,0,0,0,0,0,0,1,0,2021,1,13,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2021-01-13,Más de 1 año,1,1,1,1,3,0,0,0,0,0,0,0,0,1,2021,1,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,2021-01-13,Más de 1 año,1,1,1,2,2,0,1,0,0,0,0,0,1,0,2021,1,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,2021-01-13,3 meses,1,1,0,3,1,0,0,0,0,0,0,0,1,0,2021,1,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,2021-01-14,Más de 1 año,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2021,1,14,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2021-01-14,3 meses,0,0,0,1,6,0,0,0,0,0,0,1,0,0,2021,1,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2021-01-14,3 meses,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193,2021-01-14,1 año,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2021,1,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,2021-01-14,,1,1,0,3,2,0,0,0,0,0,0,0,0,1,2021,1,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,2021-01-14,,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2021,1,14,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,2021-01-14,3 meses,1,1,1,3,1,0,0,0,0,0,1,0,0,0,2021,1,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,2021-01-14,1 año,0,1,0,3,1,1,0,0,0,0,0,0,1,0,2021,1,14,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198,2021-01-15,Más de 1 año,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2021,1,15,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2021-01-15,,0,0,0,3,6,1,0,0,0,0,0,0,1,0,2021,1,15,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2021-01-16,6 meses,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2021,1,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,2021-01-16,,1,1,1,4,5,1,0,0,0,0,0,0,1,0,2021,1,16,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2021-01-16,,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2021-01-16,,0,0,0,1,3,1,0,0,0,0,1,0,0,0,2021,1,16,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,2021-01-16,Más de 1 año,0,1,0,2,4,0,0,0,0,0,0,0,0,1,2021,1,16,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2021-01-17,3 meses,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,17,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2021-01-17,Más de 1 año,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,17,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,2021-01-17,3 meses,1,1,0,1,3,0,0,0,0,0,1,0,0,0,2021,1,17,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2021-01-17,3 meses,1,1,1,1,5,0,0,0,0,1,0,0,0,1,2021,1,17,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209,2021-01-17,Más de 1 año,1,1,0,2,3,0,0,1,0,0,0,0,0,1,2021,1,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,2021-01-17,6 meses,1,1,1,2,2,0,0,0,0,0,0,1,0,0,2021,1,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,2021-01-18,3 meses,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2021,1,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,2021-01-18,6 meses,1,1,1,4,1,0,0,0,0,0,0,1,0,0,2021,1,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,2021-01-18,,0,1,1,1,1,1,0,0,0,0,1,0,0,0,2021,1,18,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2021-01-18,,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,1,18,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2021-01-18,3 meses,0,1,1,1,6,0,0,0,0,0,0,0,1,0,2021,1,18,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2021-01-18,3 meses,1,1,0,1,4,0,0,0,0,0,0,1,0,0,2021,1,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2021-01-18,3 meses,1,1,0,1,4,0,0,0,0,0,0,0,1,0,2021,1,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2021-01-19,3 meses,0,1,0,1,4,1,0,0,0,0,0,1,0,0,2021,1,19,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2021-01-19,3 meses,0,1,1,2,2,0,0,0,0,0,0,0,1,0,2021,1,19,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2021-01-19,,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2021,1,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2021-01-19,3 meses,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2021-01-19,Más de 1 año,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2021,1,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223,2021-01-20,3 meses,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2021,1,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,2021-01-20,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2021,1,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2021-01-20,3 meses,0,1,0,1,3,1,0,0,0,0,1,0,0,0,2021,1,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2021-01-21,,1,0,0,2,1,0,0,1,0,0,0,0,1,0,2021,1,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,2021-01-21,1 año,1,1,1,2,3,0,0,0,0,0,0,0,1,0,2021,1,21,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2021-01-21,Más de 1 año,1,1,1,3,4,1,0,0,0,0,0,0,1,0,2021,1,21,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,2021-01-21,3 meses,1,1,0,1,4,0,0,0,0,0,1,0,0,0,2021,1,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,2021-01-21,1 año,0,0,0,1,7,0,0,0,0,0,0,0,1,0,2021,1,21,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2021-01-21,,0,0,0,2,5,0,0,1,0,0,0,1,0,0,2021,1,21,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2021-01-21,3 meses,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,1,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2021-01-21,3 meses,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,21,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2021-01-21,3 meses,0,1,1,1,3,0,0,0,0,0,0,0,1,0,2021,1,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2021-01-21,6 meses,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,21,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2021-01-22,1 año,0,1,1,1,2,0,0,0,0,0,0,0,1,0,2021,1,22,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2021-01-22,Más de 1 año,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2021,1,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,2021-01-23,3 meses,1,1,1,2,1,0,1,0,0,0,0,0,1,0,2021,1,23,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239,2021-01-23,3 meses,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2021,1,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2021-01-23,6 meses,1,1,1,2,1,1,0,0,0,0,0,0,1,0,2021,1,23,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,2021-01-23,3 meses,1,1,1,1,4,0,0,1,0,0,1,0,0,0,2021,1,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2021-01-23,,1,1,1,1,3,0,0,0,0,0,1,0,0,0,2021,1,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2021-01-23,6 meses,1,1,0,2,1,1,0,0,0,0,0,0,1,0,2021,1,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2021-01-24,,0,1,1,1,4,1,0,0,0,0,0,0,0,1,2021,1,24,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2021-01-24,6 meses,1,1,1,1,2,0,0,0,0,0,0,1,0,0,2021,1,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2021-01-24,Más de 1 año,1,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2021-01-24,3 meses,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
248,2021-01-24,Más de 1 año,1,1,1,2,2,0,0,0,0,1,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,2021-01-24,1 año,1,1,0,3,3,0,0,0,0,0,0,1,0,0,2021,1,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2021-01-24,3 meses,0,1,0,2,1,1,0,0,0,0,0,1,0,0,2021,1,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2021-01-24,,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2021-01-24,3 meses,0,1,1,2,2,0,0,0,0,1,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,2021-01-24,1 año,1,1,0,3,1,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
255,2021-01-24,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2021,1,24,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
256,2021-01-24,3 meses,0,1,1,2,1,1,0,0,0,0,1,0,0,0,2021,1,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2021-01-24,1 año,0,1,1,3,1,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,2021-01-24,3 meses,1,1,0,3,3,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
259,2021-01-24,3 meses,1,1,1,1,4,0,0,0,0,0,1,0,0,0,2021,1,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2021-01-24,,0,1,1,1,2,0,0,0,0,0,1,0,0,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
